s,E0,E1,E2,E3,gap,K
5.100000000000000089e-01,-1.176853985751973752e+00,-4.488189969069731888e-01,5.099999999999998979e-01,1.115672982658947099e+00,7.280349888450006191e-01,2.209723919351415766e+00
5.105000000000000648e-01,-1.176473068985308679e+00,-4.490521246046546566e-01,5.105000000000001759e-01,1.115025193589963326e+00,7.274209443806540776e-01,2.214828499581567023e+00
5.110000000000000098e-01,-1.176093764551709553e+00,-4.492843332559265379e-01,5.109999999999998987e-01,1.114378097807636081e+00,7.268094312957830150e-01,2.219922927577396621e+00
5.115000000000000657e-01,-1.175716075215474943e+00,-4.495156212564865306e-01,5.114999999999998437e-01,1.113731696471962129e+00,7.262004539589883567e-01,2.225006979397428974e+00
5.120000000000000107e-01,-1.175340003732619820e+00,-4.497459870121526260e-01,5.120000000000000107e-01,1.113085990744771880e+00,7.255940167204671942e-01,2.230080430287585624e+00
5.124999999999999556e-01,-1.174965552850749440e+00,-4.499754289389850115e-01,5.125000000000000666e-01,1.112440981789734495e+00,7.249901239117644280e-01,2.235143054696850928e+00
5.130000000000000115e-01,-1.174592725308944541e+00,-4.502039454634075288e-01,5.129999999999999005e-01,1.111796670772352336e+00,7.243887798455370675e-01,2.240194626293158020e+00
5.134999999999999565e-01,-1.174221523837633452e+00,-4.504315350223300762e-01,5.134999999999998455e-01,1.111153058859963627e+00,7.237899888153034311e-01,2.245234917979567424e+00
5.140000000000000124e-01,-1.173851951158471518e+00,-4.506581960632682349e-01,5.140000000000000124e-01,1.110510147221740018e+00,7.231937550952032279e-01,2.250263701910683700e+00
5.144999999999999574e-01,-1.173484009984221199e+00,-4.508839270444660041e-01,5.144999999999998463e-01,1.109867937028687246e+00,7.226000829397551950e-01,2.255280749509292804e+00
5.150000000000000133e-01,-1.173117703018625280e+00,-4.511087264350181480e-01,5.150000000000001243e-01,1.109226429453643359e+00,7.220089765836070761e-01,2.260285831483341390e+00
5.154999999999999583e-01,-1.172753032956289410e+00,-4.513325927149928751e-01,5.154999999999998472e-01,1.108585625671281605e+00,7.214204402412964789e-01,2.265278717843063561e+00
5.160000000000000142e-01,-1.172390002482551985e+00,-4.515555243755521864e-01,5.160000000000000142e-01,1.107945526858103769e+00,7.208344781069997431e-01,2.270259177918465099e+00
5.164999999999999591e-01,-1.172028614273368241e+00,-4.517775199190764424e-01,5.164999999999999591e-01,1.107306134192444169e+00,7.202510943542917987e-01,2.275226980376960029e+00
5.170000000000000151e-01,-1.171668870995182132e+00,-4.519985778592865433e-01,5.170000000000001261e-01,1.106667448854468550e+00,7.196702931358955890e-01,2.280181893241345570e+00
5.174999999999999600e-01,-1.171310775304804430e+00,-4.522186967213653874e-01,5.174999999999998490e-01,1.106029472026169636e+00,7.190920785834390427e-01,2.285123683907952952e+00
5.180000000000000160e-01,-1.170954329849288156e+00,-4.524378750420832707e-01,5.180000000000000160e-01,1.105392204891371577e+00,7.185164548072049406e-01,2.290052119165130406e+00
5.184999999999999609e-01,-1.170599537265807344e+00,-4.526561113699177352e-01,5.184999999999999609e-01,1.104755648635725063e+00,7.179434258958896642e-01,2.294966965211863830e+00
5.190000000000000169e-01,-1.170246400181528923e+00,-4.528734042651803571e-01,5.190000000000001279e-01,1.104119804446709541e+00,7.173729959163486214e-01,2.299867987676774472e+00
5.194999999999999618e-01,-1.169894921213492589e+00,-4.530897523001359284e-01,5.194999999999998508e-01,1.103484673513628778e+00,7.168051689133566606e-01,2.304754951637238314e+00
5.200000000000000178e-01,-1.169545102968482908e+00,-4.533051540591291340e-01,5.200000000000000178e-01,1.102850257027612191e+00,7.162399489093538296e-01,2.309627621638846051e+00
5.204999999999999627e-01,-1.169196948042910078e+00,-4.535196081387060651e-01,5.204999999999999627e-01,1.102216556181615958e+00,7.156773399042040129e-01,2.314485761715039391e+00
5.210000000000000187e-01,-1.168850459022679367e+00,-4.537331131477375656e-01,5.209999999999999076e-01,1.101583572170416581e+00,7.151173458749418010e-01,2.319329135407030673e+00
5.214999999999999636e-01,-1.168505638483071429e+00,-4.539456677075440205e-01,5.214999999999998526e-01,1.100951306190615320e+00,7.145599707755274643e-01,2.324157505783940980e+00
5.220000000000000195e-01,-1.168162488988616410e+00,-4.541572704520173698e-01,5.220000000000000195e-01,1.100319759440633538e+00,7.140052185365990400e-01,2.328970635463179395e+00
5.224999999999999645e-01,-1.167821013092968485e+00,-4.543679200277449537e-01,5.224999999999999645e-01,1.099688933120713363e+00,7.134530930652235314e-01,2.333768286631061173e+00
5.230000000000000204e-01,-1.167481213338783075e+00,-4.545776150941331917e-01,5.229999999999999094e-01,1.099058828432916135e+00,7.129035982446498831e-01,2.338550221063656842e+00
5.234999999999999654e-01,-1.167143092257589165e+00,-4.547863543235306505e-01,5.234999999999998543e-01,1.098429446581119961e+00,7.123567379340585148e-01,2.343316200147885997e+00
5.240000000000000213e-01,-1.166806652369668296e+00,-4.549941364013527778e-01,5.240000000000000213e-01,1.097800788771020608e+00,7.118125159683155179e-01,2.348065984902822034e+00
5.244999999999999662e-01,-1.166471896183927104e+00,-4.552009600262031386e-01,5.244999999999999662e-01,1.097172856210130387e+00,7.112709361577239653e-01,2.352799336001236696e+00
5.250000000000000222e-01,-1.166138826197775868e+00,-4.554068239099981485e-01,5.249999999999999112e-01,1.096545650107774605e+00,7.107320022877776644e-01,2.357516013791351561e+00
5.254999999999999671e-01,-1.165807444896999723e+00,-4.556117267780905866e-01,5.254999999999998561e-01,1.095919171675090231e+00,7.101957181189091362e-01,2.362215778318864423e+00
5.260000000000000231e-01,-1.165477754755636974e+00,-4.558156673693914973e-01,5.259999999999998010e-01,1.095293422125028782e+00,7.096620873862454770e-01,2.366898389349127552e+00
5.264999999999999680e-01,-1.165149758235853428e+00,-4.560186444364960345e-01,5.264999999999999680e-01,1.094668402672349217e+00,7.091311137993574487e-01,2.371563606389618606e+00
5.270000000000000240e-01,-1.164823457787819594e+00,-4.562206567458015893e-01,5.269999999999999130e-01,1.094044114533621270e+00,7.086028010420180046e-01,2.376211188712524347e+00
5.274999999999999689e-01,-1.164498855849584791e+00,-4.564217030776370199e-01,5.275000000000000799e-01,1.093420558927221897e+00,7.080771527719478264e-01,2.380840895377667632e+00
5.280000000000000249e-01,-1.164175954846951466e+00,-4.566217822263795578e-01,5.280000000000000249e-01,1.092797737073330833e+00,7.075541726205718529e-01,2.385452485255548094e+00
5.284999999999999698e-01,-1.163854757193354628e+00,-4.568208930005818180e-01,5.284999999999997478e-01,1.092175650193936809e+00,7.070338641927728096e-01,2.390045717050622187e+00
5.290000000000000258e-01,-1.163535265289735054e+00,-4.570190342230920355e-01,5.289999999999999147e-01,1.091554299512826898e+00,7.065162310666430745e-01,2.394620349324799502e+00
5.294999999999999707e-01,-1.163217481524415176e+00,-4.572162047311768007e-01,5.294999999999998597e-01,1.090933686255592061e+00,7.060012767932384303e-01,2.399176140521126488e+00
5.300000000000000266e-01,-1.162901408272977832e+00,-4.574124033766441277e-01,5.300000000000000266e-01,1.090313811649621600e+00,7.054890048963337046e-01,2.403712848987670014e+00
5.304999999999999716e-01,-1.162587047898139048e+00,-4.576076290259637469e-01,5.305000000000001936e-01,1.089694676924102712e+00,7.049794188721753008e-01,2.408230233001609211e+00
5.310000000000000275e-01,-1.162274402749627900e+00,-4.578018805603913943e-01,5.309999999999999165e-01,1.089076283310019599e+00,7.044725221892365052e-01,2.412728050793510270e+00
5.314999999999999725e-01,-1.161963475164060400e+00,-4.579951568760872171e-01,5.314999999999998614e-01,1.088458632040147034e+00,7.039683182879732382e-01,2.417206060571782889e+00
5.320000000000000284e-01,-1.161654267464817369e+00,-4.581874568842403406e-01,5.319999999999999174e-01,1.087841724349057460e+00,7.034668105805770288e-01,2.421664020547366292e+00
5.324999999999999734e-01,-1.161346781961923202e+00,-4.583787795111875507e-01,5.324999999999999734e-01,1.087225561473110558e+00,7.029680024507356517e-01,2.426101688958509417e+00
5.330000000000000293e-01,-1.161041020951919300e+00,-4.585691236985353081e-01,5.330000000000001403e-01,1.086610144650454801e+00,7.024718972533839922e-01,2.430518824095857511e+00
5.334999999999999742e-01,-1.160736986717746166e+00,-4.587584884032802068e-01,5.334999999999998632e-01,1.085995475121026121e+00,7.019784983144659041e-01,2.434915184327577808e+00
5.340000000000000302e-01,-1.160434681528617284e+00,-4.589468725979287123e-01,5.340000000000000302e-01,1.085381554126546133e+00,7.014878089306886277e-01,2.439290528124764101e+00
5.344999999999999751e-01,-1.160134107639899215e+00,-4.591342752706182861e-01,5.344999999999999751e-01,1.084768382910517470e+00,7.009998323692809841e-01,2.443644614086964761e+00
5.350000000000000311e-01,-1.159835267292988803e+00,-4.593206954252354590e-01,5.350000000000001421e-01,1.084155962718224231e+00,7.005145718677533440e-01,2.447977200967868860e+00
5.354999999999999760e-01,-1.159538162715191945e+00,-4.595061320815369554e-01,5.355000000000000870e-01,1.083544294796728646e+00,7.000320306336549336e-01,2.452288047701176144e+00
5.360000000000000320e-01,-1.159242796119605012e+00,-4.596905842752671001e-01,5.360000000000001430e-01,1.082933380394871303e+00,6.995522118443379123e-01,2.456576913426588682e+00
5.364999999999999769e-01,-1.158949169704988069e+00,-4.598740510582774998e-01,5.364999999999999769e-01,1.082323220763265148e+00,6.990751186467105693e-01,2.460843557516017910e+00
5.370000000000000329e-01,-1.158657285655650515e+00,-4.600565314986450050e-01,5.370000000000001439e-01,1.081713817154295265e+00,6.986007541570055102e-01,2.465087739599866712e+00
5.374999999999999778e-01,-1.158367146141328075e+00,-4.602380246807895592e-01,5.374999999999998668e-01,1.081105170822117545e+00,6.981291214605385154e-01,2.469309219593498472e+00
5.380000000000000338e-01,-1.158078753317062670e+00,-4.604185297055917170e-01,5.379999999999999227e-01,1.080497283022654464e+00,6.976602236114709532e-01,2.473507757723849121e+00
5.384999999999999787e-01,-1.157792109323084961e+00,-4.605980456905103826e-01,5.384999999999999787e-01,1.079890155013595088e+00,6.971940636325746343e-01,2.477683114556139099e+00
5.390000000000000346e-01,-1.157507216284690887e+00,-4.607765717696973851e-01,5.389999999999999236e-01,1.079283788054388626e+00,6.967306445149934468e-01,2.481835051020772731e+00
5.394999999999999796e-01,-1.157224076312130645e+00,-4.609541070941167717e-01,5.395000000000000906e-01,1.078678183406247548e+00,6.962699692180138733e-01,2.485963328440283338e+00
5.400000000000000355e-01,-1.156942691500481901e+00,-4.611306508316584396e-01,5.399999999999999245e-01,1.078073342332140694e+00,6.958120406688235171e-01,2.490067708556517267e+00
5.404999999999999805e-01,-1.156663063929537882e+00,-4.613062021672533763e-01,5.405000000000000915e-01,1.077469266096791500e+00,6.953568617622845061e-01,2.494147953557786401e+00
5.410000000000000364e-01,-1.156385195663687915e+00,-4.614807603029901784e-01,5.410000000000001474e-01,1.076865955966678223e+00,6.949044353606976809e-01,2.498203826106279113e+00
5.414999999999999813e-01,-1.156109088751800851e+00,-4.616543244582267946e-01,5.414999999999998703e-01,1.076263413210027498e+00,6.944547642935741116e-01,2.502235089365461462e+00
5.420000000000000373e-01,-1.155834745227106941e+00,-4.618268938697081549e-01,5.420000000000001483e-01,1.075661639096814781e+00,6.940078513573988417e-01,2.506241507027686222e+00
5.424999999999999822e-01,-1.155562167107084814e+00,-4.619984677916741389e-01,5.424999999999999822e-01,1.075060634898759027e+00,6.935636993154106200e-01,2.510222843341785470e+00
5.430000000000000382e-01,-1.155291356393344682e+00,-4.621690454959770378e-01,5.429999999999999272e-01,1.074460401889321570e+00,6.931223108973676439e-01,2.514178863140848819e+00
5.434999999999999831e-01,-1.155022315071513095e+00,-4.623386262721911333e-01,5.435000000000000941e-01,1.073860941343704356e+00,6.926836887993219616e-01,2.518109331870050482e+00
5.440000000000000391e-01,-1.154755045111117262e+00,-4.625072094277258850e-01,5.440000000000000391e-01,1.073262254538842608e+00,6.922478356833914326e-01,2.522014015614578053e+00
5.444999999999999840e-01,-1.154489548465473803e+00,-4.626747942879351760e-01,5.444999999999997620e-01,1.072664342753408828e+00,6.918147541775385712e-01,2.525892681127598127e+00
5.450000000000000400e-01,-1.154225827071574839e+00,-4.628413801962294460e-01,5.450000000000001510e-01,1.072067207267803468e+00,6.913844468753453931e-01,2.529745095858323189e+00
5.454999999999999849e-01,-1.153963882849973421e+00,-4.630069665141836599e-01,5.455000000000000959e-01,1.071470849364156486e+00,6.909569163357898169e-01,2.533571027980155321e+00
5.460000000000000409e-01,-1.153703717704671838e+00,-4.631715526216488299e-01,5.460000000000001519e-01,1.070875270326320683e+00,6.905321650830229530e-01,2.537370246418887643e+00
5.464999999999999858e-01,-1.153445333523013261e+00,-4.633351379168569317e-01,5.464999999999999858e-01,1.070280471439870817e+00,6.901101956061563847e-01,2.541142520880891098e+00
5.470000000000000417e-01,-1.153188732175566722e+00,-4.634977218165334256e-01,5.469999999999999307e-01,1.069686453992100050e+00,6.896910103590332408e-01,2.544887621881489537e+00
5.474999999999999867e-01,-1.152933915516016983e+00,-4.636593037560005626e-01,5.475000000000000977e-01,1.069093219272017059e+00,6.892746117600163647e-01,2.548605320773251748e+00
5.480000000000000426e-01,-1.152680885381058840e+00,-4.638198831892854646e-01,5.480000000000000426e-01,1.068500768570344261e+00,6.888610021917733750e-01,2.552295389774365653e+00
5.484999999999999876e-01,-1.152429643590283437e+00,-4.639794595892257068e-01,5.484999999999999876e-01,1.067909103179509156e+00,6.884501840010577300e-01,2.555957601997084883e+00
5.490000000000000435e-01,-1.152180191946071908e+00,-4.641380324475747332e-01,5.489999999999999325e-01,1.067318224393646764e+00,6.880421594984971190e-01,2.559591731476145160e+00
5.494999999999999885e-01,-1.151932532233489903e+00,-4.642956012751041639e-01,5.494999999999998774e-01,1.066728133508594301e+00,6.876369309583857392e-01,2.563197553197194001e+00
5.500000000000000444e-01,-1.151686666220175681e+00,-4.644521656017118194e-01,5.500000000000001554e-01,1.066138831821887178e+00,6.872345006184639171e-01,2.566774843125343430e+00
5.504999999999999893e-01,-1.151442595656238188e+00,-4.646077249765180883e-01,5.504999999999999893e-01,1.065550320632756121e+00,6.868348706797200443e-01,2.570323378233570821e+00
5.510000000000000453e-01,-1.151200322274148924e+00,-4.647622789679745625e-01,5.509999999999999343e-01,1.064962601242123164e+00,6.864380433061743059e-01,2.573842936531272052e+00
5.514999999999999902e-01,-1.150959847788639134e+00,-4.649158271639607376e-01,5.514999999999998792e-01,1.064375674952600104e+00,6.860440206246783967e-01,2.577333297092703646e+00
5.520000000000000462e-01,-1.150721173896594340e+00,-4.650683691718863200e-01,5.520000000000000462e-01,1.063789543068480281e+00,6.856528047247080204e-01,2.580794240085483970e+00
5.524999999999999911e-01,-1.150484302276951087e+00,-4.652199046187896481e-01,5.524999999999999911e-01,1.063204206895740578e+00,6.852643976581613838e-01,2.584225546799039375e+00
5.530000000000000471e-01,-1.150249234590595915e+00,-4.653704331514382231e-01,5.529999999999999361e-01,1.062619667742033869e+00,6.848788014391576917e-01,2.587626999673062311e+00
5.534999999999999920e-01,-1.150015972480261439e+00,-4.655199544364249098e-01,5.534999999999998810e-01,1.062035926916687245e+00,6.844960180438365294e-01,2.590998382325920169e+00
5.540000000000000480e-01,-1.149784517570429543e+00,-4.656684681602660247e-01,5.540000000000000480e-01,1.061452985730695353e+00,6.841160494101634626e-01,2.594339479583015251e+00
5.544999999999999929e-01,-1.149554871467224126e+00,-4.658159740294967044e-01,5.544999999999999929e-01,1.060870845496720394e+00,6.837388974377274220e-01,2.597650077505175403e+00
5.550000000000000488e-01,-1.149327035758319182e+00,-4.659624717707667174e-01,5.549999999999999378e-01,1.060289507529086128e+00,6.833645639875525202e-01,2.600929963416904300e+00
5.554999999999999938e-01,-1.149101012012838874e+00,-4.661079611309351112e-01,5.554999999999998828e-01,1.059708973143773880e+00,6.829930508819037627e-01,2.604178925934634403e+00
5.560000000000000497e-01,-1.148876801781256285e+00,-4.662524418771631929e-01,5.560000000000000497e-01,1.059129243658418762e+00,6.826243599040930921e-01,2.607396754994939947e+00
